,status,id,code_gender,flag_own_car,flag_own_realty,cnt_children,amt_income_total,name_income_type,name_education_type,name_family_status,name_housing_type,days_birth,days_employed,flag_mobil,flag_work_phone,flag_phone,flag_email,occupation_type,cnt_fam_members
9752,0,5100158,f,y,n,1,175500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-19994,365243,1,0,0,0,,3.0
6554,0,5066844,f,n,n,0,157500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-21595,365243,1,0,0,1,,2.0
2146,0,5028409,f,y,y,0,247500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-14667,-1422,1,0,0,0,sales_staff,2.0
6838,0,5067629,f,n,n,1,67500.0,working,secondary_/_secondary_special,married,house_/_apartment,-16581,-6959,1,0,0,0,laborers,3.0
14185,0,5146024,f,n,y,0,360000.0,commercial_associate,higher_education,married,house_/_apartment,-11089,-3902,1,0,1,0,core_staff,2.0
8788,0,5092037,f,y,y,0,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-12005,-2146,1,1,0,0,accountants,2.0
746,1,5018503,f,y,y,0,90000.0,working,secondary_/_secondary_special,married,house_/_apartment,-18950,-1002,1,1,1,0,cooking_staff,2.0
7285,0,5069055,m,y,n,0,225000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-17762,-2484,1,0,0,0,laborers,2.0
631,0,5010843,f,y,y,0,157500.0,working,higher_education,married,house_/_apartment,-11822,-739,1,0,0,1,sales_staff,2.0
539,1,5010535,f,y,n,2,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-13928,-3052,1,0,0,0,laborers,4.0
3217,0,5038768,f,n,y,1,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-13741,-5221,1,0,0,0,laborers,3.0
3070,0,5037096,f,y,y,0,126000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-18458,-2104,1,0,0,0,core_staff,1.0
9871,0,5104876,f,n,y,0,157500.0,pensioner,secondary_/_secondary_special,civil_marriage,house_/_apartment,-21774,365243,1,0,0,0,,2.0
2663,0,5033464,f,y,y,0,252000.0,commercial_associate,higher_education,married,house_/_apartment,-15034,-444,1,0,0,0,managers,2.0
7695,0,5085903,f,n,y,2,243000.0,state_servant,higher_education,married,house_/_apartment,-10177,-3395,1,0,0,0,core_staff,4.0
4528,0,5050848,f,n,n,0,90000.0,working,secondary_/_secondary_special,separated,house_/_apartment,-15300,-4700,1,1,1,1,laborers,1.0
6129,0,5062419,f,y,y,1,180000.0,working,higher_education,single_/_not_married,house_/_apartment,-14226,-3059,1,0,0,0,sales_staff,2.0
7045,0,5068233,m,n,y,1,112500.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-13885,-232,1,0,0,0,laborers,3.0
1532,0,5023700,f,n,y,0,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-17733,-5622,1,0,1,0,laborers,2.0
13712,0,5142653,m,y,n,0,225000.0,commercial_associate,secondary_/_secondary_special,married,rented_apartment,-10763,-1473,1,1,1,1,,2.0
9767,0,5100211,m,n,y,2,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-13832,-430,1,1,0,0,laborers,4.0
1253,0,5022807,f,n,y,1,180000.0,working,higher_education,married,house_/_apartment,-11900,-731,1,0,0,1,sales_staff,3.0
14764,0,5149728,f,y,y,0,90000.0,working,secondary_/_secondary_special,married,house_/_apartment,-19101,-1721,1,0,0,0,,2.0
10251,0,5105930,m,n,n,0,112500.0,working,secondary_/_secondary_special,separated,house_/_apartment,-11295,-4441,1,0,0,0,laborers,1.0
299,0,5009783,m,y,n,2,445500.0,state_servant,higher_education,married,municipal_apartment,-14906,-6826,1,1,0,0,core_staff,4.0
7805,0,5088884,f,n,y,0,171000.0,working,secondary_/_secondary_special,single_/_not_married,rented_apartment,-16938,-673,1,0,0,0,laborers,1.0
3773,0,5045608,f,n,y,2,90000.0,working,secondary_/_secondary_special,married,house_/_apartment,-11762,-716,1,0,0,0,,4.0
10854,0,5113970,m,y,n,1,360000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-16538,-3846,1,1,0,0,managers,3.0
2794,0,5033857,m,y,n,1,270000.0,commercial_associate,higher_education,married,municipal_apartment,-12928,-239,1,0,1,0,managers,3.0
11162,0,5115640,m,y,y,0,382500.0,working,higher_education,separated,house_/_apartment,-14806,-710,1,1,1,0,managers,1.0
3523,0,5041855,m,y,n,0,112500.0,pensioner,secondary_/_secondary_special,civil_marriage,house_/_apartment,-21990,365243,1,0,1,0,,2.0
8640,0,5091580,f,n,n,2,225000.0,working,secondary_/_secondary_special,married,with_parents,-12244,-2361,1,0,0,0,sales_staff,4.0
13695,0,5142596,f,n,y,0,315000.0,commercial_associate,higher_education,married,house_/_apartment,-17837,-468,1,0,1,0,secretaries,2.0
4362,0,5048421,f,n,y,0,171000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-19881,-8405,1,0,1,0,accountants,1.0
8575,0,5091411,f,n,y,0,135000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-17579,-1904,1,1,0,0,laborers,1.0
10661,0,5113377,f,n,n,0,90000.0,working,secondary_/_secondary_special,married,municipal_apartment,-19120,-2567,1,0,1,0,laborers,2.0
1180,0,5022587,f,n,y,0,202500.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-17803,-10079,1,0,1,0,core_staff,1.0
3211,0,5038748,m,y,y,2,157500.0,commercial_associate,higher_education,married,with_parents,-14192,-626,1,0,0,0,drivers,4.0
7361,0,5069283,f,n,y,1,315000.0,working,secondary_/_secondary_special,married,house_/_apartment,-16359,-4342,1,0,1,0,core_staff,3.0
3453,0,5041608,m,y,y,0,270000.0,working,secondary_/_secondary_special,married,house_/_apartment,-12257,-1463,1,0,0,0,laborers,2.0
10505,0,5112898,m,y,y,0,225000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22020,365243,1,0,1,0,,2.0
949,0,5021858,f,y,y,1,315000.0,state_servant,higher_education,widow,house_/_apartment,-18233,-425,1,0,1,1,,2.0
13518,0,5142119,m,n,y,0,157500.0,working,secondary_/_secondary_special,married,house_/_apartment,-13525,-986,1,0,0,0,laborers,2.0
6678,0,5067215,f,y,y,0,202500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-9613,-1085,1,0,0,0,core_staff,2.0
10964,0,5114327,f,n,n,0,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-13967,-4850,1,1,1,0,high_skill_tech_staff,2.0
4445,0,5050515,f,n,n,0,225000.0,commercial_associate,secondary_/_secondary_special,civil_marriage,house_/_apartment,-19488,-3119,1,1,0,0,sales_staff,2.0
13375,0,5139487,f,n,y,0,225000.0,working,secondary_/_secondary_special,married,with_parents,-16110,-401,1,0,0,0,cooking_staff,2.0
7016,0,5068132,f,n,y,0,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-18439,-2758,1,0,0,0,laborers,2.0
2831,0,5033979,m,n,y,0,117000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22913,365243,1,0,0,0,,2.0
2131,0,5028381,m,y,y,1,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-9768,-1483,1,1,0,1,sales_staff,3.0
12305,0,5125262,m,n,y,0,157500.0,commercial_associate,higher_education,married,house_/_apartment,-15423,-1200,1,1,1,0,,2.0
9987,0,5105164,m,n,y,2,450000.0,commercial_associate,higher_education,married,house_/_apartment,-12238,-2187,1,1,1,0,managers,4.0
8279,0,5090413,f,n,n,0,99000.0,working,secondary_/_secondary_special,married,house_/_apartment,-10403,-2195,1,0,1,0,laborers,2.0
7906,0,5089212,f,y,n,0,189000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-17864,-705,1,1,0,0,high_skill_tech_staff,2.0
12043,0,5118155,f,n,n,1,202500.0,working,higher_education,married,house_/_apartment,-16391,-2014,1,1,0,0,,3.0
9697,0,5100010,m,y,n,0,202500.0,working,secondary_/_secondary_special,married,house_/_apartment,-19318,-918,1,1,1,0,laborers,2.0
3476,0,5041679,f,n,n,0,94500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-21513,365243,1,0,1,0,,2.0
1758,0,5024354,f,n,y,0,139500.0,commercial_associate,higher_education,civil_marriage,house_/_apartment,-17254,-246,1,0,0,0,sales_staff,2.0
9563,0,5097067,m,y,y,1,270000.0,commercial_associate,higher_education,married,house_/_apartment,-16282,-2042,1,0,1,0,managers,3.0
7590,0,5079183,f,n,n,0,112500.0,commercial_associate,incomplete_higher,married,house_/_apartment,-10177,-2339,1,0,1,0,,2.0
9140,0,5095569,f,n,n,1,112500.0,commercial_associate,secondary_/_secondary_special,civil_marriage,with_parents,-11636,-1680,1,1,0,0,sales_staff,3.0
8510,0,5091166,f,y,y,0,256500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-13821,-1071,1,0,0,1,core_staff,2.0
5240,1,5054387,m,y,n,0,292500.0,commercial_associate,higher_education,single_/_not_married,house_/_apartment,-14050,-3680,1,1,1,0,laborers,1.0
14757,0,5149701,f,n,y,2,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-12327,-1112,1,0,0,1,sales_staff,4.0
11411,0,5116341,m,y,y,1,225000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-11695,-3929,1,1,0,0,laborers,3.0
52,0,5009069,m,y,y,0,315000.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-10450,-2077,1,0,0,0,sales_staff,2.0
12216,0,5118511,f,y,n,2,315000.0,working,higher_education,married,house_/_apartment,-13793,-2653,1,1,1,0,managers,4.0
1183,0,5022617,m,y,y,0,202500.0,commercial_associate,secondary_/_secondary_special,civil_marriage,house_/_apartment,-12022,-1674,1,0,0,1,laborers,2.0
611,0,5010817,f,n,y,2,67500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-15140,-3174,1,1,0,1,sales_staff,4.0
7803,0,5088880,f,y,y,0,292500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-15375,-3200,1,0,0,1,laborers,2.0
7715,0,5086023,f,n,y,0,405000.0,working,higher_education,married,house_/_apartment,-17465,-7627,1,0,0,0,,2.0
13865,0,5143035,m,n,n,1,270000.0,working,higher_education,married,house_/_apartment,-10108,-1473,1,1,0,0,high_skill_tech_staff,3.0
12341,0,5125397,m,y,n,0,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-10066,-834,1,0,0,0,laborers,2.0
12524,0,5125959,f,n,y,0,166500.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-16068,-2722,1,0,1,0,laborers,1.0
1130,0,5022426,f,n,y,0,90000.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-16569,-517,1,0,0,0,laborers,2.0
2080,0,5026626,f,n,y,0,99000.0,working,secondary_/_secondary_special,separated,house_/_apartment,-18068,-8870,1,0,0,0,medicine_staff,1.0
25,0,5008894,f,n,y,0,297000.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,rented_apartment,-15519,-3234,1,0,0,0,laborers,1.0
3489,0,5041722,f,y,y,0,225000.0,working,higher_education,married,house_/_apartment,-17377,-5512,1,0,0,0,high_skill_tech_staff,2.0
3630,0,5042239,m,n,y,0,90000.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-15140,-1525,1,1,1,0,low-skill_laborers,2.0
3609,0,5042153,m,n,n,0,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-19618,-1617,1,1,1,0,laborers,2.0
12378,0,5125545,m,y,n,0,427500.0,working,higher_education,married,house_/_apartment,-16691,-1565,1,1,0,0,managers,2.0
5296,0,5054574,f,n,y,0,90000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22331,365243,1,0,0,0,,2.0
13075,0,5135991,f,n,y,1,585000.0,commercial_associate,higher_education,single_/_not_married,house_/_apartment,-10430,-900,1,0,0,0,managers,2.0
5053,0,5053876,f,y,y,2,157500.0,commercial_associate,higher_education,married,house_/_apartment,-15801,-576,1,0,0,0,managers,4.0
10083,0,5105420,f,n,y,0,193500.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-18449,-9683,1,0,0,0,,1.0
9943,0,5105048,f,n,y,0,225000.0,pensioner,secondary_/_secondary_special,widow,house_/_apartment,-22939,365243,1,0,0,0,,1.0
9658,0,5099883,m,y,n,0,315000.0,working,incomplete_higher,married,house_/_apartment,-11443,-1038,1,0,0,0,,2.0
301,0,5009790,f,n,n,0,198000.0,pensioner,secondary_/_secondary_special,widow,house_/_apartment,-22002,365243,1,0,1,0,,1.0
3575,0,5042012,f,n,n,0,157500.0,working,incomplete_higher,married,house_/_apartment,-12402,-917,1,1,0,0,managers,2.0
13135,0,5137021,f,n,n,0,180000.0,state_servant,secondary_/_secondary_special,widow,house_/_apartment,-18181,-351,1,1,1,0,laborers,1.0
959,0,5021880,m,y,n,2,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-13095,-217,1,0,1,0,laborers,4.0
8784,0,5092025,f,n,y,0,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-13211,-777,1,1,1,0,core_staff,2.0
467,0,5010317,m,n,n,0,135000.0,commercial_associate,higher_education,married,house_/_apartment,-9493,-130,1,0,0,1,cooking_staff,2.0
374,0,5010018,f,y,y,1,112500.0,commercial_associate,secondary_/_secondary_special,separated,house_/_apartment,-12896,-709,1,0,0,0,,2.0
312,0,5009828,f,n,n,0,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-15759,-374,1,1,0,0,sales_staff,2.0
385,0,5010075,f,n,y,0,157500.0,working,secondary_/_secondary_special,married,house_/_apartment,-16757,-3508,1,0,0,0,core_staff,2.0
11203,0,5115793,f,n,y,1,135000.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-14578,-7346,1,0,0,0,laborers,2.0
10341,0,5111088,m,n,y,1,270000.0,working,secondary_/_secondary_special,married,house_/_apartment,-12910,-359,1,0,1,0,drivers,3.0
9102,0,5095401,f,y,y,0,450000.0,state_servant,higher_education,married,house_/_apartment,-19804,-1161,1,0,0,0,core_staff,2.0
9203,0,5095826,f,n,n,0,45000.0,working,higher_education,married,house_/_apartment,-18406,-3111,1,1,0,0,accountants,2.0
12190,0,5118460,f,y,y,1,112500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-12627,-1404,1,1,0,0,sales_staff,3.0
7794,0,5088863,f,y,y,0,270000.0,working,higher_education,married,house_/_apartment,-20643,-6456,1,0,0,1,core_staff,2.0
9852,0,5100448,m,n,n,0,180000.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,with_parents,-10292,-3109,1,0,0,0,core_staff,1.0
13903,0,5143128,f,y,n,0,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-14000,-2387,1,0,0,0,sales_staff,2.0
2460,0,5029267,m,y,y,2,225000.0,working,higher_education,married,house_/_apartment,-13456,-992,1,0,0,0,drivers,4.0
9111,0,5095431,f,n,y,0,292500.0,working,higher_education,married,house_/_apartment,-18764,-9258,1,0,0,0,high_skill_tech_staff,2.0
7136,0,5068574,f,n,y,1,67500.0,working,secondary_/_secondary_special,married,with_parents,-15964,-385,1,0,0,0,sales_staff,3.0
13733,0,5142723,f,n,n,2,135000.0,working,higher_education,civil_marriage,house_/_apartment,-13634,-6344,1,1,0,0,accountants,4.0
489,0,5010389,f,y,y,0,540000.0,commercial_associate,higher_education,married,house_/_apartment,-13758,-2535,1,0,0,1,managers,2.0
10092,0,5105436,m,n,y,2,112500.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-14358,-2317,1,0,0,0,,4.0
6021,0,5062195,f,n,y,0,112500.0,commercial_associate,higher_education,married,house_/_apartment,-17472,-1202,1,1,1,0,,2.0
7225,0,5068869,f,y,y,0,337500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-20629,365243,1,0,0,1,,2.0
14333,0,5148491,f,n,y,1,180000.0,commercial_associate,higher_education,married,house_/_apartment,-19614,-2878,1,0,0,0,managers,3.0
2053,0,5025224,f,n,y,0,72000.0,pensioner,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-20606,365243,1,0,0,0,,1.0
10900,0,5114092,m,y,n,0,135000.0,working,lower_secondary,married,co-op_apartment,-13241,-436,1,1,1,0,laborers,2.0
11150,0,5115620,m,y,y,1,180000.0,commercial_associate,higher_education,married,house_/_apartment,-9961,-1775,1,0,0,0,,3.0
8360,0,5090679,f,y,n,0,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-18341,-5574,1,1,1,0,laborers,2.0
4001,0,5046321,f,n,y,0,135000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-23019,365243,1,0,1,0,,2.0
3096,0,5037199,f,y,y,1,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-11220,-1534,1,0,0,0,managers,3.0
1185,0,5022637,f,n,y,0,157500.0,working,secondary_/_secondary_special,single_/_not_married,municipal_apartment,-20404,-1736,1,0,1,0,,1.0
3425,0,5041541,f,n,n,0,90000.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-10731,-885,1,0,0,0,sales_staff,1.0
7724,0,5086060,f,n,y,0,135000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-20542,-9422,1,0,1,0,core_staff,2.0
12415,0,5125666,f,n,n,0,45000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-18532,-3666,1,1,1,0,core_staff,2.0
7203,0,5068799,m,y,y,1,112500.0,working,higher_education,married,house_/_apartment,-11809,-536,1,0,0,1,accountants,3.0
12368,0,5125528,m,n,n,2,171000.0,working,secondary_/_secondary_special,married,municipal_apartment,-13865,-5674,1,1,1,0,core_staff,4.0
8077,0,5089724,f,n,n,0,234000.0,working,secondary_/_secondary_special,widow,house_/_apartment,-21932,-10232,1,1,0,0,laborers,1.0
4940,0,5053583,m,y,y,0,405000.0,working,higher_education,married,house_/_apartment,-10772,-546,1,0,0,0,managers,2.0
11201,0,5115791,f,n,y,1,135000.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-14578,-7346,1,0,0,0,laborers,2.0
8673,0,5091669,f,n,y,1,360000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-17106,-2849,1,0,0,0,managers,3.0
12099,1,5118279,f,n,n,0,112500.0,pensioner,secondary_/_secondary_special,married,municipal_apartment,-21363,365243,1,0,0,0,,2.0
12355,0,5125458,m,y,n,1,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-11097,-1595,1,1,0,0,managers,3.0
13910,0,5143148,m,y,n,0,360000.0,commercial_associate,incomplete_higher,single_/_not_married,house_/_apartment,-9434,-1261,1,1,0,0,,1.0
1999,0,5025045,f,n,n,0,157500.0,commercial_associate,secondary_/_secondary_special,civil_marriage,house_/_apartment,-16199,-3411,1,1,0,0,private_service_staff,2.0
18,0,5008868,f,n,y,1,211500.0,state_servant,secondary_/_secondary_special,civil_marriage,house_/_apartment,-16212,-7099,1,0,0,0,core_staff,3.0
6395,0,5065742,f,y,y,0,225000.0,pensioner,higher_education,married,house_/_apartment,-21955,365243,1,0,1,0,,2.0
912,0,5021728,f,y,y,1,630000.0,working,secondary_/_secondary_special,married,house_/_apartment,-17755,-401,1,0,0,0,,3.0
10586,0,5113183,f,n,y,0,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-19658,-1801,1,0,0,0,,2.0
2011,0,5025074,f,n,y,0,171000.0,working,secondary_/_secondary_special,married,house_/_apartment,-18839,-7551,1,1,1,0,managers,2.0
10620,0,5113268,m,y,y,1,450000.0,commercial_associate,higher_education,married,house_/_apartment,-15098,-1562,1,0,0,1,managers,3.0
10225,0,5105812,f,n,n,0,202500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-20116,365243,1,0,1,0,,2.0
10267,0,5105977,m,n,n,0,225000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-15108,-211,1,1,1,0,drivers,2.0
12906,1,5135485,f,n,y,0,135000.0,state_servant,higher_education,single_/_not_married,municipal_apartment,-10660,-1935,1,0,0,0,core_staff,1.0
1511,1,5023640,m,y,n,2,225000.0,working,secondary_/_secondary_special,married,house_/_apartment,-14776,-2212,1,0,0,0,drivers,4.0
3897,0,5046033,f,y,y,0,99000.0,pensioner,secondary_/_secondary_special,civil_marriage,house_/_apartment,-21527,365243,1,0,0,0,,2.0
3228,0,5038784,m,y,y,0,157500.0,commercial_associate,higher_education,civil_marriage,house_/_apartment,-13543,-1326,1,0,0,0,drivers,2.0
9210,0,5095852,f,n,n,0,225000.0,working,secondary_/_secondary_special,widow,house_/_apartment,-20657,-5637,1,0,0,0,accountants,1.0
